방 谤=謗(헐뜯을 방; ⾔-총17획; bàng)
방 钫=鈁(준 방; ⾦-총12획; fāng,pī)
방 镑=鎊(깎을 방; ⾦-총18획; bàng,bāng,pàng)
방 鲂=魴(방어 방; ⿂-총15획; fáng)
배 背=揹(질 배; ⼿-총12획; bēi)
배 赔=賠(물어줄 배; ⾙-총15획; péi)
배 辈=輩(무리 배; ⾞-총15획; bèi)
번 烦=煩(괴로워할 번; ⽕-총13획; fán)
벌 罚=罰(죄 벌; ⽹-총14획; fá)
벌 阀=閥(공훈 벌; ⾨-총14획; fá)
범 泛=氾(넘칠 범; ⽔-총5획; fàn)
범 泛=汎(뜰 범; ⽔-총6획; fàn)
범 范=範(법 범; ⽵-총15획; fàn)
범 钒=釩(떨칠 범; ⾦-총11획; fán)
법 珐=琺(법랑 법; ⽟-총12획; fà)
벽 蘖=蘗(황경나무 벽승검초 폐; ⾋-총21획; bò)
벽 辟=闢(열 벽; ⾨-총21획; pì)
변 变=變(변할 변; ⾔-총23획; biàn)
변 拚=抃(손뼉 칠 변; ⼿-총7획; biàn)
변 笾=籩(제기 이름 변; ⽵-총25획; biān)
변 辩=辯(말 잘할 변; ⾟-총21획; biàn)
변 辫=辮(땋을 변; ⾟-총20획; biàn)
변 边=邊(가 변; ⾡-총19획; biān)
별 别=別(나눌 별; ⼑-총7획; bié)
별 别=彆(활 뒤틀릴 별; ⼸-총15획; biè)
별 瘪=癟(날지 못할 별; ⽧-총19획; biě,biē,blě)
별 鳖=鱉(금계 별; ⿂-총23획; biē)
병 并=並(아우를 병; ⼀-총8획; bìng)
병 并=併(아우를 병; ⼈-총8획; bìng)
병 饼=餅(뱅어 병; ⾷-총15획; bǐng)
병 骈=駢(나란히 할 변; ⾺-총16획; pián)
보 宝=寶(보배 보; ⼧-총20획; bǎo)}
보 报=報(갚을 보; ⼟-총12획; bào)
보 补=補(기울 보; ⾐-총12획; bǔ)
보 谱=譜(계보 보; ⾔-총19획; pǔ)
보 辅=輔(덧방나무 보; ⾞-총14획; fǔ)
보 镨=鐠(모포 보; ⾦-총20획; pǔ)
보 鸨=鴇(능에 보; ⿃-총15획; bǎo)
복 卜=蔔(무 복; ⾋-총15획; bȯ,bó,bǔ)
복 仆=僕(종 복; ⼈-총14획; pú,pū)
복 复=複(겹옷 복; ⾐-총14획; fù)
복 辐=輻(바퀴살 복; ⾞-총16획; fú)
복 鳆=鰒(전복 복; ⿂-총20획; fù)
봉 凤=鳳(봉새 봉; ⿃-총14획; fèng)
봉 缝=縫(꿰맬 봉; ⽷-총17획; féng,fèng)
봉 锋=鋒(칼끝 봉; ⾦-총15획; fēng)
부 夫=伕(인부 부; ⼈-총6획; fū)
부 凫=鳧(오리 부; ⿃-총13획; fú)
부 复=復(돌아올 복; ⼻-총12획; fù)
부 妇=婦(며느리 부; ⼥-총11획; fù)
부 肤=膚(살갗 부; ⾁-총15획; fū)
부 讣=訃(부고 부; ⾔-총9획; fù)
부 负=負(질 부; ⾙-총9획; fù)
부 赋=賦(구실 부; ⾙-총14획; fù)
부 赙=賻(부의 부; ⾙-총17획; fù)
부 驸=駙(곁마 부; ⾺-총15획; fù)
부 鲋=鮒(붕어 부; ⿂-총16획; fù)
부 麸=麩(밀기울 부; ⿆-총15획; fū)
분 偾=僨(넘어질 분; ⼈-총14획; fèn)
분 喷=噴(뿜을 분; ⼝-총15획; pēn,pèn)
분 坟=墳(무덤 분; ⼟-총15획; fén)
분 奋=奮(떨칠 분; ⼤-총16획; fèn)
분 愤=憤(결낼 분; ⼼-총15획; fèn)
분 粪=糞(똥 분; ⽶-총17획; fèn)
분 纷=紛(어지러워질 분; ⽷-총10획; fēn)
분 贲=賁(클 분; ⾙-총12획; bì,bēn)
분 锛=錛(자귀 분; ⾦-총16획; bēn)
불 佛=彿(비슷할 불; ⼻-총8획; fú)
불 绂=紱(인끈 불; ⽷-총11획; fú)
불 绋=紼(얽힌 삼 불; ⽷-총11획; fú,fèi)
붕 绷=繃(묶을 붕; ⽷-총17획; bēng,běng)
붕 鹏=鵬(붕새 붕; ⿃-총19획; péng)
비 秘=祕(귀신 비; ⽰-총10획; bì,pì)
비 痹=痺(암메추라기 비; ⽧-총13획; bì)
비 扉=屝(짚신 비; ⼫-총11획; fèi)
비 备=備(갖출 비; ⼈-총12획; bèi)
비 惫=憊(고달플 비; ⼼-총16획; bèi)
비 痱=疿(땀띠 비; ⽧-총10획; fèi)
비 箅=箄(종다래끼 비; ⽵-총14획; bēi,bī,pái)
비 纰=紕(가선 비; ⽷-총10획; pī)
비 绯=緋(붉은빛 비; ⽷-총14획; fēi)
비 罴=羆(큰 곰 비; ⽹-총19획; pí,bì,pēi)
비 诽=誹(헐뜯을 비; ⾔-총15획; fěi)
비 费=費(쓸 비; ⾙-총12획; fèi,bì)
비 辔=轡(고삐 비; ⾞-총22획; pèi)
비 镄=鐨(페르뮴 비; ⾦-총20획; bì)
비 飞=飛(날 비; ⾶-총9획; fēi)
비 鲱=鯡(곤이 비; ⿂-총19획; fèi)
빈 傧=儐(인도할 빈; ⼈-총16획; bīn)
빈 苹=蘋(네가래 빈; ⾋-총20획; píng,pín)
빈 嫔=嬪(아내 빈; ⼥-총17획; pín)
빈 宾=賓(손 빈; ⾙-총14획; bīn)
빈 摈=擯(물리칠 빈; ⼿-총17획; bìn)
빈 槟=檳(빈랑나무 빈; ⽊-총18획; bīn,bīng)
빈 殡=殯(염할 빈; ⽍-총18획; bìn)
빈 滨=濱(물가 빈; ⽔-총17획; bīn)
빈 濒=瀕(물가 빈; ⽔-총19획; bīn)
빈 缤=繽(어지러울 빈; ⽷-총20획; bīn,pín)
빈 膑=臏(종지뼈 빈; ⾁-총18획; bìn,bǐn,pǐn)
빈 贫=貧(가난할 빈; ⾙-총11획; pín)
빈 镔=鑌(강철 빈; ⾦-총22획; bīn)
빈 频=頻(자주 빈; ⾴-총16획; pín)
빈 颦=顰(찡그릴 빈; ⾴-총24획; pín)
빈 髌=髕(종지뼈 빈; ⾻-총24획; bìn)
빈 鬓=鬢(살쩍 빈; ⾽-총24획; bìn)
빙 凭=憑(기댈 빙; ⼼-총16획; píng)
빙 骋=騁(달릴 빙; ⾺-총17획; chěng)
사 舍=捨(버릴 사; ⼿-총11획; shě,shè)
사 蓑=簑(도롱이 사; ⽵-총16획; suō)
사 丝=絲(실 사; ⽷-총12획; sī)
사 写=寫(베낄 사; ⼧-총15획; xiě)
사 厍=厙(성 사; ⼚-총9획; shè)}
사 隳=皻(여드름 사; ⽪-총16획; zhā)
사 师=師(스승 사; ⼱-총10획; shī)
사 泻=瀉(쏟을 사; ⽔-총18획; xiè,xiě)
사 狮=獅(사자 사; ⽝-총13획; shī)
사 筛=篩(체 사; ⽵-총16획; shāi)
사 纱=紗(깁 사; ⽷-총10획; shā)
사 蛳=螄(다슬기 사; ⾍-총16획; sī)
사 诈=詐(속일 사; ⾔-총12획; zhà)
사 词=詞(말씀 사; ⾔-총12획; cí)
사 谢=謝(사례할 사; ⾔-총17획; xiè)
사 赊=賒(세 낼 사; ⾙-총14획; shē)
사 赐=賜(줄 사; ⾙-총15획; cì)
사 辞=辭(말 사; ⾟-총19획; cí)
사 铊=鉈(짧은 창 사; ⾦-총13획; tā,tuó)
사 饲=飼(먹일 사; ⾷-총14획; sì)
사 驶=駛(달릴 사; ⾺-총15획; shǐ)
사 驷=駟(사마 사; ⾺-총15획; sì)
사 鲨=鯊(문절망둑 사; ⿂-총18획; shā,sà)
사 鸶=鷥(해오라기 사; ⿃-총23획; sī)
삭 烁=爍(빛날 삭; ⽕-총19획; shuò)
삭 铄=鑠(녹일 삭; ⾦-총23획; shuò)
산 酸=痠(저릴 산; ⽧-총12획; suān)
산 产=產(낳을 산; ⽣-총11획; chǎn)
산 伞=傘(우산 산; ⼈-총12획; sǎn)
산 删=刪(깎을 산; ⼑-총7획; shān)
산 姗=姍(헐뜯을 산; ⼥-총8획; shān)
산 讪=訕(헐뜯을 산; ⾔-총10획; shàn)
산 铲=剷(깎을 산; ⼑-총13획; chǎn)
산 铲=鏟(대패 산; ⾦-총19획; chǎn,chàn)
산 闩=閂(빗장 산; ⾨-총9획; shuān)
살 杀=殺(죽일 살; ⽎-총11획; shā,shài)
살 萨=薩(보살 살; ⾋-총18획; sā)
삼 渗=滲(스밀 삼; ⽔-총14획; shèn)
삼 毵=毿(털 길 삼; ⽑-총15획; sān)
삼 糁=糝(나물죽 삼; ⽶-총17획; shēn,sān,sǎn)
삼 钐=釤(낫 삼; ⾦-총11획; shàn)
삽 涩=澀(떫을 삽; ⽔-총15획; sè)
삽 锸=鍤(가래 삽; ⾦-총17획; chá)
삽 飒=颯(바람 소리 삽; ⾵-총14획; sà)
상 丧=喪(죽을 상; ⼝-총12획; sāng,sàng)
상 伤=傷(상처 상; ⼈-총13획; shāng)
상 偿=償(갚을 상; ⼈-총17획; cháng)
상 厢=廂(행랑 상; ⼴-총12획; xiāng)
상 尝=嘗(맛볼 상; ⼝-총14획; cháng)
상 殇=殤(일찍 죽을 상; ⽍-총15획; shāng)
상 状=狀(형상 상; ⽝-총8획; zhuàng)
상 缃=緗(담황색 상; ⽷-총15획; xiāng)
상 觞=觴(잔 상; ⾓-총18획; shāng)
상 详=詳(자세할 상; ⾔-총13획; xiáng)
상 赏=賞(상줄 상; ⾙-총15획; shǎng)
상 颡=顙(이마 상; ⾴-총19획; sǎng,sāng)
새 玺=璽(도장 새; ⽟-총19획; xǐ)
새 赛=賽(굿할 새; ⾙-총17획; sài)
새 鳃=鰓(아가미 새; ⿂-총20획; sāi)
색 啬=嗇(아낄 색; ⼝-총13획; sè)
색 穑=穡(거둘 색; ⽲-총18획; sè)
색 赜=賾(깊숙할 색; ⾙-총17획; zè)
색 铯=銫(세슘 색; ⾦-총14획; sè)
서 栖=棲(살 서; ⽊-총12획; qī,xī)
서 书=書(쓸 서; ⽈-총10획; shū)
서 叙=敘(차례 서; ⽁-총11획; xù)
서 屿=嶼(섬 서; ⼭-총17획; yǔ)
서 纾=紓(느슨할 서; ⽷-총10획; shū)
서 绪=緒(실마리 서; ⽷-총14획; xù)
서 锄=鋤(호미 서; ⾦-총15획; chú)
석 泻=潟(개펄 석; ⽔-총15획; xì)
석 硕=碩(클 석; ⽯-총14획; shuò)
석 释=釋(풀 석; ⾤-총20획; shì)
석 锡=錫(주석 석; ⾦-총16획; xī)
선 亘=亙(걸칠 긍; ⼆-총6획; gèn,gèng)
선 旋=鏇(갈이틀 선; ⾦-총19획; xuàn,xuán)
선 婵=嬋(고울 선; ⼥-총15획; chán)
선 猕=獮(가을 사냥 선; ⽝-총17획; xiǎn)
선 癣=癬(옴 선; ⽧-총22획; xuǎn)
선 禅=禪(봉선 선; ⽰-총17획; chán,shàn)
선 籼=秈(메벼 선; ⽲-총8획; xiān)
선 线=線(줄 선; ⽷-총15획; xiàn)
선 缮=繕(기울 선; ⽷-총18획; shàn)
선 羡=羨(부러워할 선; ⽺-총13획; xiàn)
선 藓=蘚(이끼 선; ⾋-총21획; xiǎn)
선 蝉=蟬(매미 선; ⾍-총18획; chán)
선 诜=詵(많을 선; ⾔-총13획; shēn)
선 跹=躚(춤출 선; ⾜-총23획; xiān)
선 选=選(가릴 선; ⾡-총16획; xuǎn)
선 铣=銑(끌 선; ⾦-총14획; xiǎn,xǐ)
선 镟=鏇(갈이틀 선; ⾦-총19획; xuàn,xuán)
선 骟=騸(불깔 선; ⾺-총20획; shàn)
선 鲜=鮮(고울 선; ⿂-총17획; xiān,xiǎn)
선 鳝=鱔(드렁허리 선; ⿂-총23획; shàn)
설 泄=洩(샐 설; ⽔-총9획; xiè)
설 曳=抴(끌 설예; ⼿-총8획; yè)
설 亵=褻(더러울 설; ⾐-총17획; xiè)
설 啮=齧(물 설; ⿒-총21획; niè)
설 绁=紲(고삐 설; ⽷-총11획; xiè)
설 设=設(베풀 설; ⾔-총11획; shè)
설 说=說(말씀 설; ⾔-총14획; shuō,shuì,yuè)
설 鳕=鱈(대구 설; ⿂-총22획; xuě)
섬 掺=摻(섬섬할 섬잡을 삼,칠 참; ⼿-총14획; chān,càn,shǎn)
섬 歼=殲(다 죽일 섬; ⽍-총21획; jiān)
섬 窍=纖(가늘 섬; ⽷-총23획; xiān,qiàn)
섬 纤=纖(가늘 섬; ⽷-총23획; xiān,qiàn)
섬 谵=譫(헛소리 섬; ⾔-총20획; tà,zhé,zhàn)
섬 赡=贍(넉넉할 섬; ⾙-총20획; shàn)
섬 闪=閃(번쩍할 섬; ⾨-총10획; shǎn)
섬 陕=陝(고을 이름 섬; ⾩-총10획; shǎn)
섭 嗫=囁(소곤거릴 섭; ⼝-총21획; zhé)
섭 慑=懾(두려워할 섭; ⼼-총21획; shè,zhé)
섭 摄=攝(당길 섭; ⼿-총21획; shè)
섭 滠=灄(강 이름 섭; ⽔-총21획; shè)
섭 聂=聶(소곤거릴 섭; ⽿-총18획; niè,yiè)
섭 蹑=躡(밟을 섭; ⾜-총25획; niè)
섭 镊=鑷(족집게 섭; ⾦-총26획; niè)
섭 颞=顳(관자놀이 섭; ⾴-총27획; niè)
성 圣=聖(성스러울 성; ⽿-총13획; shèng)
성 声=聲(소리 성; ⽿-총17획; shēng)
성 诚=誠(정성 성; ⾔-총14획; chéng)
성 铖=鋮(사람 이름 성; ⾦-총15획; chéng)
세 势=勢(기세 세; ⼒-총13획; shì)
세 岁=歲(해 세; ⽌-총13획; suì)
세 税=稅(구실 세; ⽲-총12획; shuì)
세 细=細(가늘 세; ⽷-총11획; xì)
세 贳=貰(세낼 세; ⾙-총12획; shì)
소 筱=篠(조릿대 소속음(俗音);조; ⽵-총16획; xiǎo)
소 啸=嘯(휘파람 불 소; ⼝-총15획; xiǎo)
소 扫=掃(쓸 소; ⼿-총11획; sǎo,sào)
소 潇=瀟(강 이름 소; ⽔-총19획; xiāo)
소 烧=燒(사를 소; ⽕-총16획; shāo)
소 稣=穌(긁어모을 소; ⽲-총16획; sū)
소 箫=簫(퉁소 소; ⽵-총18획; xiāo)}
소 绍=紹(이을 소; ⽷-총11획; shào)
소 缫=繅(고치 켤 소; ⽷-총17획; xiāo)
소 苏=甦(긁어모을 소; ⽣-총12획; sū)
소 苏=蘇(차조기 소; ⾋-총20획; sū)
소 苏=囌(군소리할 소; ⼝-총23획; sū)
소 萧=蕭(맑은대쑥 소; ⾋-총16획; xiāo)
소 诉=訴(하소연할 소; ⾔-총12획; sù)
소 销=銷(녹일 소; ⾦-총15획; xiāo)
소 骚=騷(떠들 소; ⾺-총20획; sāo)
속 属=屬(엮을 속이을 촉; ⼫-총21획; shǔ,zhǔ)
속 续=續(이을 속; ⽷-총21획; xù)
속 谡=謖(일어날 속; ⾔-총17획; sù)
속 赎=贖(속바칠 속; ⾙-총22획; shú)
손 孙=孫(손자 손; ⼦-총10획; sūn)
손 损=損(덜 손; ⼿-총13획; sǔn)
손 狲=猻(원숭이 손; ⽝-총13획; sūn)
손 荪=蓀(향 풀이름 손; ⾋-총14획; sūn)
손 逊=遜(겸손할 손; ⾡-총14획; xùn)
송 松=鬆(더벅머리 송; ⾽-총18획; sòng)
송 讼=訟(송사할 송; ⾔-총11획; sòng)
송 诵=誦(욀 송; ⾔-총14획; sòng)
송 锶=鍶(무쇠 그릇 송; ⾦-총17획; sōng)
송 颂=頌(기릴 송; ⾴-총13획; sòng)
쇄 洒=灑(뿌릴 쇄; ⽔-총22획; sǎ)
쇄 唢=嗩(호적 쇄; ⼝-총13획; suǒ)
쇄 晒=曬(쬘 쇄; ⽇-총23획; shài,shà,shì)
쇄 琐=瑣(자질구레할 쇄; ⽟-총14획; suǒ)
쇄 铩=鎩(창 쇄; ⾦-총19획; shā,shài)
쇄 锁=鎖(쇠사슬 쇄; ⾦-총18획; suǒ)
쇠 钊=釗(사람 이름 쇠힘쓸 소; ⾦-총10획; zhāo)
수 修=脩(포 수; ⾁-총11획; xiū)
수 兽=獸(짐승 수; ⽝-총19획; shòu)
수 寿=壽(목숨 수; ⼠-총14획; shòu)
수 帅=帥(장수 수; ⼱-총9획; shuài)
수 擞=擻(버릴 수; ⼿-총18획; sǒu,sòu)
수 数=數(셀 수; ⽁-총15획; shù,shǔ,shuò)
수 树=樹(나무 수; ⽊-총16획; shù)
수 竖=豎(더벅머리 수; ⾖-총15획; shù)
수 绣=繡(수 수; ⽷-총18획; xiù)
수 绥=綏(편안할 수; ⽷-총13획; suí)
수 绶=綬(인끈 수; ⽷-총14획; shòu)
수 薮=藪(늪 수; ⾋-총19획; sǒu)
수 虽=雖(비록 수; ⾫-총17획; suī)
수 谁=誰(누구 수; ⾔-총15획; shéi,shuí)
수 谇=誶(욕할 수; ⾔-총15획; suì)
수 输=輸(나를 수; ⾞-총16획; shū)
수 铢=銖(무게 단위 수; ⾦-총14획; zhū)
수 锈=銹(녹슬 수; ⾦-총15획; xiù)
수 锈=鏽(녹슬 수; ⾦-총20획; xiù,sù,xiū)
수 锼=鎪(아로새길 수; ⾦-총18획; sōu)
수 随=隨(따를 수; ⾩-총16획; suí)
수 雠=讎(짝 수; ⾔-총23획; chóu,shòu)
수 须=須(모름지기 수; ⾴-총12획; xū)
수 须=鬚(수염 수; ⾽-총22획; xū)
수 飕=颼(바람 소리 수; ⾵-총19획; sōu)
수 馊=餿(밥 물크러질 수; ⾷-총19획; sōu)
수 馐=饈(드릴 수; ⾷-총20획; xiū)
숙 肃=肅(엄숙할 숙; ⾀-총12획; sù)
순 唇=脣(입술 순; ⾁-총11획; chún)
순 笋=筍(죽순 순; ⽵-총12획; sǔn)
순 纯=純(생사 순; ⽷-총10획; chún)
순 询=詢(물을 순; ⾔-총13획; xún)
순 谆=諄(타이를 순; ⾔-총15획; zhūn)
순 顺=順(순할 순; ⾴-총12획; shùn)
순 驯=馴(길들 순; ⾺-총13획; xún)
순 鹑=鶉(메추라기 순; ⿃-총19획; chún)
술 恤=卹(가엾이 여길 술휼; ⼙-총8획; xù)
술 术=術(꾀 술; ⾏-총11획; shù,zhú)
습 习=習(익힐 습; ⽻-총11획; xí)
습 湿=濕(축축할 습; ⽔-총17획; shī)
습 湿=溼(축축할 습; ⽔-총13획; shī,tà,xié)
습 袭=襲(엄습할 습; ⾐-총22획; xí)
승 绳=繩(줄 승; ⽷-총19획; shéng)
승 胜=勝(이길 승; ⼒-총12획; shèng,shēng)
승 蝇=蠅(파리 승; ⾍-총19획; yíng)
시 厮=廝(하인 시; ⼴-총15획; sī)}
시 弑=弒(죽일 시; ⼷-총13획; shì)
시 埘=塒(홰 시; ⼟-총13획; shí)
시 时=時(때 시; ⽇-총10획; shí)
시 缌=緦(시마복 시; ⽷-총15획; sī)
시 莳=蒔(모종낼 시; ⾋-총14획; shì,shí)
시 视=視(볼 시; ⾒-총12획; shì)
시 试=試(시험할 시; ⾔-총13획; shì)
시 诗=詩(시 시; ⾔-총13획; shī)
시 酾=釃(거를 시; ⾣-총26획; xǐ)
시 铈=鈰(세륨 시; ⾦-총13획; shì)
시 鲥=鰣(준치 시; ⿂-총21획; shí)
식 蚀=蝕(좀먹을 식; ⾍-총15획; shí)
식 识=識(알 식; ⾔-총19획; shí,zhì)
식 轼=軾(수레 앞턱 가로나무 식; ⾞-총13획; shì)
식 饰=飾(꾸밀 식; ⾷-총14획; shì)
신 烬=燼(깜부기불 신; ⽕-총18획; jìn)
신 绅=紳(큰 띠 신; ⽷-총11획; shēn)
신 肾=腎(콩팥 신; ⾁-총12획; shèn)
신 荩=藎(조개풀 신; ⾋-총18획; jìn)
신 讯=訊(물을 신; ⾔-총10획; xùn)
신 赆=贐(전별할 신; ⾙-총21획; jìn,xìn)
실 实=實(열매 실; ⼧-총14획; shí)
심 沈=瀋(즙 심; ⽔-총18획; shěn)
심 婶=嬸(숙모 심; ⼥-총18획; shēn)
심 审=審(살필 심; ⼧-총15획; shěn)
심 寻=尋(찾을 심; ⼨-총12획; xún)
심 浔=潯(물가 심; ⽔-총15획; xún)
심 渖=瀋(즙 심; ⽔-총18획; shěn)
심 谂=諗(고할 심; ⾔-총15획; shěn)
심 谌=諶(참 심; ⾔-총16획; chén)
심 镡=鐔(날밑 심; ⾦-총20획; xín,xìn)
심 鲟=鱘(심어 심; ⿂-총23획; xún)
쌍 双=雙(쌍 쌍; ⾫-총18획; shuāng)
아 亚=亞(버금 아; ⼆-총8획; yà)
아 儿=兒(아이 아; ⼉-총8획; ér,ní)
아 哑=啞(벙어리 아; ⼝-총11획; yā,yǎ)
아 娅=婭(동서 아; ⼥-총11획; yà)
아 桠=椏(가장귀 아; ⽊-총12획; yā)
아 氩=氬(아르곤 아; ⽓-총12획; yà)
아 讶=訝(맞을 아; ⾔-총11획; yà)
아 钶=鈳(작은 도끼 아; ⾦-총13획; kē)
아 锕=錒(가마솥 아; ⾦-총16획; ā)
아 饿=餓(주릴 아; ⾷-총16획; è)
아 鸦=鴉(갈까마귀 아; ⿃-총15획; yā)
아 鹅=鵝(거위 아; ⿃-총18획; é)
악 岳=嶽(큰 산 악; ⼭-총17획; yuè)
악 乐=樂(풍류 악; ⽊-총15획; lè,yào,yuè)
악 垩=堊(백토 악; ⼟-총11획; è)
악 恶=惡(악할 악; ⼼-총12획; è,ě,wū,wù)
악 谔=諤(곧은 말 할 악; ⾔-총16획; è)
악 锷=鍔(칼날 악; ⾦-총17획; è)
악 颚=顎(얼굴 높을 악; ⾴-총18획; è)
악 鳄=鱷(악어 악; ⿂-총27획; è)
악 鹗=鶚(물수리 악; ⿃-총20획; è)
악 龌=齷(악착할 악; ⿒-총24획; wò)
안 赝=贗(옳지 않을 안; ⾙-총22획; yàn)
안 铵=銨(암모늄 안; ⾦-총14획; ān)
안 顸=頇(대머리 안얼굴 클 한; ⾴-총12획; hān,àn)
안 颜=顏(얼굴 안; ⾴-총18획; yán)
알 讦=訐(들추어낼 알; ⾔-총10획; jié)
알 谒=謁(아뢸 알; ⾔-총16획; yè)
알 轧=軋(삐걱거릴 알; ⾞-총8획; yà,gá,zhá)
알 阏=閼(가로막을 알; ⾨-총16획; è,yān)
암 岩=巖(바위 암; ⼭-총23획; yán)
암 庵=菴(풀이름 암; ⾋-총12획; ān)
암 岩=嵒(바위 암; ⼭-총12획; yán)}
암 谙=諳(욀 암; ⾔-총16획; ān)
암 鹌=鵪(세가락메추라기 암; ⿃-총19획; ān,yiā)
압 压=壓(누를 압; ⼟-총17획; yā,yà)
압 鸭=鴨(오리 압; ⿃-총16획; yā)
앙 鸯=鴦(원앙 앙; ⿃-총16획; yāng)
애 碍=礙(거리낄 애; ⽯-총19획; ài)
애 嗳=噯(숨 애; ⼝-총16획; āi,ǎi,ài)
애 嫒=嬡(여자 애; ⼥-총16획; ài)
애 暧=曖(가릴 애; ⽇-총17획; ài)
애 爱=愛(사랑 애; ⼼-총13획; ài)
애 瑷=璦(아름다운 옥 애; ⽟-총17획; ài)
애 皑=皚(흴 애; ⽩-총15획; āi)
애 蔼=藹(열매 많이 열릴 애; ⾋-총20획; ǎi)
애 阂=閡(문 잠글 애; ⾨-총14획; hé)
애 霭=靄(아지랑이 애; ⾬-총24획; ǎi)
액 厄=阨(좁을 애; ⾩-총7획; è)
액 缢=縊(목맬 액; ⽷-총16획; yì)
액 轭=軛(멍에 액; ⾞-총11획; è)
액 额=額(이마 액; ⾴-총18획; é)
앵 嘤=嚶(새소리 앵; ⼝-총20획; yīng)
앵 樱=櫻(앵두나무 앵; ⽊-총21획; yīng)
앵 罂=罌(양병 앵; ⽸-총20획; yīng)
앵 莺=鶯(꾀꼬리 앵; ⿃-총21획; yīng)
앵 鹦=鸚(앵무새 앵; ⿃-총28획; yīng)
야 爷=爺(아비 야; ⽗-총13획; yé)
약 龠=籥(피리 약; ⽵-총23획; yuè)
약 哟=喲(감탄하는 어조사 약; ⼝-총12획; yō,yȯ)
약 约=約(묶을 약; ⽷-총9획; yuē,yāo)
약 药=葯(구리때 잎 약; ⾋-총13획; yào)
약 药=藥(약 약; ⾋-총19획; yào)
약 跃=躍(뛸 약; ⾜-총21획; yuè)
약 钥=鑰(자물쇠 약; ⾦-총25획; yào,yué)
양 娘=孃(여자애 양; ⼥-총20획; niáng)
양 痒=癢(가려울 양; ⽧-총20획; yǎng)
양 养=養(기를 양; ⾷-총15획; yǎng)
양 扬=颺(날릴 양; ⾵-총18획; yáng,yàng)
양 扬=揚(오를 양; ⼿-총12획; yáng)
양 杨=楊(버들 양; ⽊-총13획; yáng)
양 样=樣(모양 양; ⽊-총15획; yàng)
양 炀=煬(쬘 양; ⽕-총13획; yáng)
양 疡=瘍(종기 양; ⽧-총14획; yáng)
양 让=讓(사양할 양; ⾔-총24획; ràng)
양 酿=釀(빚을 양; ⾣-총24획; niàng,niáng)}
양 镶=鑲(거푸집 속 양; ⾦-총25획; xiāng,niáng,ráng,xiáng)
양 镶=瓖(뱃대끈 장식 양; ⽟-총21획; xiāng)
양 阳=陽(볕 양; ⾩-총12획; yáng)
양 阳=暘(해돋이 양; ⽇-총13획; yáng)
양 骧=驤(머리 들 양; ⾺-총27획; xiāng)
어 御=禦(막을 어; ⽰-총16획; yù)
어 渔=漁(고기 잡을 어; ⽔-총14획; yú)
어 语=語(말씀 어; ⾔-총14획; yǔ,yù)
어 饫=飫(물릴 어; ⾷-총13획; yù)
어 驭=馭(말 부릴 어; ⾺-총12획; yù)
어 鱼=魚(고기 어; ⿂-총11획; yú)
어 龉=齬(어긋날 어; ⿒-총22획; yǔ)
억 亿=億(억 억; ⼈-총15획; yì)
억 忆=憶(생각할 억; ⼼-총16획; yì)
언 鼹=鼴(두더지 언; ⿏-총22획; yǎn)
언 彦=彥(선비 언; ⼺-총9획; yàn)
언 瘪=牪(물건 언; ⽜-총8획; yàn)
언 谚=諺(상말 언; ⾔-총16획; yàn)
얼 谳=讞(평의할 얼언; ⾔-총27획; yàn,ní,yǎn)
얼 镍=鎳(니켈 얼; ⾦-총18획; niè)
얼 陧=隉(위태로울 얼; ⾩-총12획; niè)
엄 严=嚴(엄할 엄; ⼝-총20획; yán)
엄 俨=儼(의젓할 엄; ⼈-총22획; yǎn)
엄 腌=醃(절인 남새 엄; ⾣-총15획; yān)
엄 酽=釅(초 엄; ⾣-총27획; yiàn)
엄 阉=閹(내시 엄; ⾨-총16획; yān)
업 业=業(업 업; ⽊-총13획; yè)
업 邺=鄴(땅 이름 업; ⾢-총16획; yè)
여 余=餘(남을 여; ⾷-총16획; yú)
여 与=與(줄 여; ⾅-총14획; yǔ,yú,yù)
여 欤=歟(어조사 여; ⽋-총18획; yú)
여 畲=畬(새밭 여; ⽥-총12획; yú,shē)
여 舆=輿(수레 여; ⾞-총17획; yú)
여 蓣=蕷(참마 여; ⾋-총17획; yù)
여 铷=銣(루비듐 여; ⾦-총14획; rú)
역 睾=睪(엿볼 역; ⽬-총13획; yì,dù,zé)
역 峄=嶧(산 이름 역; ⼭-총16획; yì)
역 怿=懌(기뻐할 역; ⼼-총16획; yì)
역 绎=繹(풀어낼 역; ⽷-총19획; yì)
역 译=譯(통변할 역; ⾔-총20획; yì)
역 阈=閾(문지방 역; ⾨-총16획; yù)
역 驿=驛(역참 역; ⾺-총23획; yì)
연 演=縯(길 연; ⽷-총17획; yǎn)
연 烟=煙(연기 연; ⽕-총13획; yān,yīn)
연 咽=嚥(삼킬 연; ⼝-총19획; yàn,yān)
연 兖=兗(바를 연; ⼉-총9획; yǎn)
연 橼=櫞(구연 연; ⽊-총19획; yuǎn)
연 渊=淵(못 연; ⽔-총11획; yuān)
연 砚=硯(벼루 연; ⽯-총12획; yàn)
연 缘=緣(가선 연; ⽷-총15획; yuán)
연 软=軟(연할 연; ⾞-총11획; ruǎn)
연 铅=鉛(납 연; ⾦-총13획; qiān,yán)
연 鸢=鳶(솔개 연; ⿃-총14획; yuān)
